rev_Mean;mou_Mean;totmrc_Mean;da_Mean;ovrmou_Mean;ovrrev_Mean;vceovr_Mean;datovr_Mean;roam_Mean;change_mou;change_rev;drop_vce_Mean;drop_dat_Mean;blck_vce_Mean;blck_dat_Mean;unan_vce_Mean;unan_dat_Mean;plcd_vce_Mean;plcd_dat_Mean;recv_vce_Mean;recv_sms_Mean;comp_vce_Mean;comp_dat_Mean;custcare_Mean;ccrndmou_Mean;cc_mou_Mean;inonemin_Mean;threeway_Mean;mou_cvce_Mean;mou_cdat_Mean;mou_rvce_Mean;owylis_vce_Mean;mouowylisv_Mean;iwylis_vce_Mean;mouiwylisv_Mean;peak_vce_Mean;peak_dat_Mean;mou_peav_Mean;mou_pead_Mean;opk_vce_Mean;opk_dat_Mean;mou_opkv_Mean;mou_opkd_Mean;drop_blk_Mean;attempt_Mean;complete_Mean;callfwdv_Mean;callwait_Mean;churn;months;uniqsubs;actvsubs;new_cell;crclscod;asl_flag;totcalls;totmou;totrev;adjrev;adjmou;adjqty;avgrev;avgmou;avgqty;avg3mou;avg3qty;avg3rev;avg6mou;avg6qty;avg6rev;prizm_social_one;area;dualband;refurb_new;hnd_price;phones;models;hnd_webcap;truck;rv;ownrent;lor;dwlltype;marital;adults;infobase;income;numbcars;HHstatin;dwllsize;forgntvl;ethnic;kid0_2;kid3_5;kid6_10;kid11_15;kid16_17;creditcd;eqpdays;Customer_ID
47,79;127,0;49,99;0,0;0,0;0,0;0,0;0,0;0,0;-94,0;-7,65;0,666666667;0,0;0,333333333;0,0;7,666666667;0,0;34,33333333;0,0;0,0;0,0;25,66666667;0,0;0,666666667;4,333333333;4,216666667;0,0;0,0;108,0933333;0,0;0,0;1,0;0,576666667;0,0;0,0;15,66666667;0,0;67,01333333;0,0;10,0;0,0;41,08;0,0;1,0;34,33333333;25,66666667;0,0;0,0;1;19;1;1;U;AA;N;535;1873,0;890,09;819,36;1863,0;527;45,52;103,5;29,28;158;29;50;111,0;27,0;46,0;S;HOUSTON AREA;Y;N;149,9899902;1,0;1,0;WCMB;1,0;0,0;O;8,0;S;S;3,0;M;6,0;1,0;C;A;0,0;H;U;U;U;U;U;Y;577,0;1048092
44,2;333,5;37,4925;2,475;0,0;0,0;0,0;0,0;0,195;-70,5;-36,35;7,0;0,0;0,333333333;0,0;13,33333333;0,0;126,3333333;0,0;49,66666667;0,0;110,0;0,0;0,0;0,0;0,0;18,0;0,0;109,4333333;0,0;83,91666667;48,0;35,6;10,66666667;18,77;77,33333333;0,0;98,52666667;0,0;71,66666667;0,0;94,82333333;0,0;7,333333333;126,3333333;110,0;0,0;2,0;1;17;1;1;U;AA;N;3636;8935,0;1083,48;1003,5;8928,0;3633;62,72;558,0;227,06;357;172;56;533,0;229,0;61,0;S;NEW ENGLAND AREA;Y;N;149,9899902;4,0;4,0;WCMB;0,0;0,0;;;;U;;;;;;;0,0;D;U;U;U;U;U;N;125,0;1056228
32,0575;177,5;39,99;0,0;0,25;0,0975;0,0;0,0975;1,6975;-34,5;-2,0675;10,66666667;0,0;0,666666667;0,0;12,0;0,0;72,0;0,333333333;2,666666667;0,0;48,66666667;0,333333333;0,333333333;1,333333333;1,11;2,0;0,666666667;129,7033333;0,06;2,76;8,666666667;8,13;0,666666667;2,25;26,66666667;0,0;52,25333333;0,0;24,0;0,333333333;80,21;0,06;11,33333333;72,33333333;49,0;0,0;0,0;0;6;2;2;U;AA;N;242;980,0;219,82;159,3;980,0;242;31,86;196,0;48,4;189;61;33;;;;S;DC/MARYLAND/VIRGINIA AREA;Y;N;129,9899902;1,0;1,0;WCMB;0,0;0,0;O;9,0;S;M;2,0;M;8,0;;I;A;0,0;N;U;U;Y;Y;U;Y;185,0;1086529
31,14;233,5;39,99;0,99;0,0;0,0;0,0;0,0;0,16;-86,5;-0,51;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;16;1;1;U;CA;Y;1455;4416,0;555,01;494,64;4412,0;1451;35,33;315,14;103,64;262;88;31;373,0;125,0;34,0;U;NEW YORK CITY AREA;Y;N;59,98999023;1,0;1,0;WCMB;0,0;0,0;O;14,0;;S;2,0;M;3,0;;I;;0,0;Z;U;U;U;Y;U;Y;459,0;1065379
177,26;1516,75;75,0;4,95;351,0;87,855;87,5625;0,2925;9,14;500,25;114,54;21,0;0,0;4,333333333;0,0;30,33333333;0,0;373,0;0,0;169,3333333;0,0;324,3333333;0,0;0,666666667;1,0;0,55;93,0;0,666666667;617,41;0,0;350,8133333;81,33333333;85,16666667;10,33333333;28,28333333;381,3333333;0,0;857,2366667;0,0;59,66666667;0,0;110,9866667;0,0;25,33333333;373,0;324,3333333;0,0;2,0;1;17;1;1;U;AA;N;6294;14584,0;2013,91;1569,27;14564,0;6286;98,08;910,25;392,88;1350;548;139;1101,0;463,0;110,0;T;CALIFORNIA NORTH AREA;Y;N;199,9899902;1,0;1,0;WCMB;0,0;0,0;O;4,0;S;M;2,0;M;9,0;1,0;C;A;1,0;N;U;Y;U;U;U;Y;523,0;1042602
76,7325;707,75;75,0;1,7325;0,0;0,0;0,0;0,0;0,0;77,25;-0,7425;8,666666667;0,0;0,666666667;0,0;68,66666667;0,0;333,0;0,0;71,66666667;0,0;257,3333333;0,0;0,0;0,0;0,0;31,0;0,0;306,41;0,0;142,0433333;41,66666667;37,14333333;5,666666667;11,26666667;254,3333333;0,0;364,09;0,0;66,33333333;0,0;84,36333333;0,0;9,333333333;333,0;257,3333333;0,0;3,333333333;1;37;1;1;U;A;N;9982;21795,0;2778,94;2691,86;21574,0;9880;76,91;616,4;282,29;682;374;77;597,0;327,0;77,0;U;CALIFORNIA NORTH AREA;Y;N;29,98999023;1,0;1,0;WC;0,0;0,0;O;2,0;M;M;1,0;M;6,0;1,0;C;B;0,0;U;U;U;U;U;U;Y;1126,0;1003781
80,735;80,25;69,99;0,0;5,0;2,0;2,0;0,0;0,0;-80,25;-20,745;0,666666667;0,0;0,0;0,0;7,666666667;0,0;32,0;0,0;10,0;0,0;23,66666667;0,0;0,666666667;4,0;3,523333333;7,333333333;0,0;14,90666667;0,0;8,016666667;1,333333333;0,916666667;0,0;0,0;20,66666667;0,0;16,43333333;0,0;11,33333333;0,0;6,49;0,0;0,666666667;32,0;23,66666667;0,0;0,333333333;1;12;3;2;U;CA;N;4839;8788,0;1030,57;980,58;8781,0;4834;89,14;798,27;439,45;107;70;88;325,0;224,0;94,0;S;GREAT LAKES AREA;N;N;29,98999023;1,0;1,0;WCMB;0,0;0,0;;;;U;;;;;;;0,0;N;U;U;U;U;U;N;357,0;1064418
29,99;136,75;39,99;0,0;0,0;0,0;0,0;0,0;0,0;56,25;0,0;1,0;0,0;2,666666667;0,0;1,666666667;0,0;15,0;0,0;0,333333333;0,0;9,666666667;0,0;0,0;0,0;0,0;0,333333333;0,0;118,7766667;0,0;0,326666667;3,0;2,876666667;0,0;0,0;5,333333333;0,0;45,00666667;0,0;4,666666667;0,0;74,1;0,0;3,666666667;15,0;9,666666667;0,0;0,0;0;13;1;1;U;AA;N;377;1847,0;485,6;425,62;1846,0;376;35,47;153,83;31,33;118;9;30;170,0;25,0;45,0;T;NORTH FLORIDA AREA;Y;R;9,989997864;2,0;2,0;WC;1,0;1,0;O;7,0;S;S;2,0;M;4,0;1,0;C;A;0,0;G;U;U;U;U;U;Y;142,0;1067078
16,99;2,75;16,99;0,0;0,0;0,0;0,0;0,0;0,0;-0,75;0,0;0,0;0,0;0,0;0,0;0,333333333;0,0;1,666666667;0,0;0,0;0,0;1,333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,803333333;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,613333333;0,0;0,333333333;0,0;0,19;0,0;0,0;1,666666667;1,333333333;0,0;0,0;1;43;1;1;N;A;N;67;148,0;599,47;560,19;130,0;57;18,07;4,19;1,84;3;2;17;2,0;2,0;17,0;S;OHIO AREA;N;N;29,98999023;1,0;1,0;;0,0;0,0;O;15,0;S;S;4,0;M;1,0;;;A;1,0;N;U;U;U;U;U;Y;1300,0;1002267
15,6;88,25;10,0;0,0;14,5;4,35;4,35;0,0;0,0;-46,25;-5,6;1,0;0,0;0,0;0,0;7,666666667;0,0;36,33333333;0,0;7,0;0,0;27,66666667;0,0;2,0;3,0;1,773333333;3,333333333;0,333333333;45,23666667;0,0;14,98333333;8,333333333;6,906666667;4,666666667;13,68666667;23,0;0,0;36,07666667;0,0;11,0;0,0;24,14333333;0,0;1,0;36,33333333;27,66666667;0,0;0,333333333;1;10;2;2;U;BA;N;354;836,0;174,18;128,81;798,0;337;14,31;88,67;37,44;104;39;17;90,0;40,0;15,0;C;LOS ANGELES AREA;N;N;29,98999023;1,0;1,0;WCMB;0,0;0,0;O;5,0;M;S;2,0;M;5,0;2,0;C;B;0,0;N;U;U;U;U;U;Y;298,0;1085652
36,24;13,5;30,0;0,0;0,0;0,0;0,0;0,0;0,0;8,5;0,0;0,333333333;0,0;0,0;0,0;0,0;0,0;4,333333333;0,0;0,0;0,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;6,603333333;0,0;0,0;0,666666667;0,333333333;0,0;0,0;2,333333333;0,0;5,6;0,0;1,666666667;0,0;1,003333333;0,0;0,333333333;4,333333333;4,0;0,0;0,0;1;21;1;1;U;AA;N;1145;4893,0;956,95;921,21;4825,0;1129;46,06;241,25;56,45;11;6;36;25,0;13,0;36,0;U;CALIFORNIA NORTH AREA;Y;N;79,98999023;1,0;1,0;WCMB;0,0;0,0;;;;U;;;;;;;0,0;Z;U;U;U;U;U;N;637,0;1041899
35,2375;214,5;44,99;0,2475;0,0;0,0;0,0;0,0;0,0;39,5;0,7425;2,666666667;0,0;0,0;0,0;8,666666667;0,0;62,66666667;0,0;10,66666667;0,0;51,33333333;0,0;0,0;0,0;0,0;8,333333333;0,0;169,3366667;0,0;9,41;9,666666667;10,39;0,0;0,0;44,66666667;0,0;134,4366667;0,0;14,33333333;0,0;44,30333333;0,0;2,666666667;62,66666667;51,33333333;0,0;0,0;0;20;1;1;U;AA;N;931;2847,0;718,94;658,96;2847,0;931;34,68;149,84;49,0;201;59;35;168,0;54,0;36,0;S;NEW ENGLAND AREA;Y;N;59,98999023;1,0;1,0;WCMB;0,0;0,0;O;5,0;M;A;3,0;M;6,0;2,0;B;C;0,0;N;U;U;U;U;U;Y;599,0;1045783
61,9275;821,0;56,365;0,99;29,75;10,4125;10,4125;0,0;0,16;135,0;-5,9575;7,333333333;0,0;0,333333333;0,0;30,66666667;0,0;198,3333333;0,0;219,3333333;0,0;163,6666667;0,0;1,666666667;2,333333333;1,07;124,6666667;0,333333333;167,0866667;0,0;307,6733333;58,66666667;42,87333333;34,33333333;40,32666667;125,0;0,0;159,1433333;0,0;217,3333333;0,0;315,6133333;0,0;7,666666667;198,3333333;163,6666667;0,0;3,666666667;1;9;1;1;U;CA;Y;3123;6888,0;642,23;575,83;6884,0;3119;71,98;860,5;389,88;776;366;64;861,0;389,0;80,0;U;NEW YORK CITY AREA;Y;R;99,98999023;3,0;3,0;WCMB;0,0;0,0;O;6,0;;U;2,0;M;8,0;1,0;C;;0,0;I;U;U;U;U;U;Y;69,0;1082043
104,975;1770,25;45,7875;6,1875;191,5;59,3125;59,3125;0,0;0,0;-577,25;-1,125;65,33333333;0,0;12,33333333;0,0;165,3333333;0,0;826,6666667;0,0;287,3333333;0,0;602,6666667;0,0;5,666666667;15,0;11,63;188,0;2,333333333;974,6966667;0,0;338,75;202,3333333;251,88;60,0;111,7366667;394,6666667;0,0;601,4333333;0,0;414,3333333;0,0;712,0133333;0,0;77,66666667;826,6666667;602,6666667;0,0;23,66666667;0;20;1;1;N;EA;N;11006;25058,0;1974,14;1912,23;25058,0;11006;106,24;1392,11;611,44;1963;838;105;2041,0;877,0;127,0;U;NEW YORK CITY AREA;Y;R;129,9899902;4,0;3,0;WCMB;0,0;0,0;R;3,0;M;M;5,0;M;6,0;2,0;;J;0,0;Z;U;Y;U;Y;U;Y;67,0;1034778
95,575;155,0;69,99;0,2475;0,0;0,0;0,0;0,0;25,3375;-31,0;-3,025;13,33333333;0,0;0,0;0,0;0,0;0,0;27,66666667;1,333333333;11,0;0,0;18,0;1,333333333;0,0;0,0;0,0;4,666666667;0,0;21,13333333;6,846666667;11,88666667;4,0;2,106666667;1,333333333;3,246666667;20,66666667;0,0;30,13333333;0,0;4,666666667;1,333333333;2,886666667;6,846666667;13,33333333;29,0;19,33333333;0,0;0,0;1;17;1;1;U;AA;N;1704;5253,0;1481,16;1221,19;5253,0;1704;81,41;350,2;113,6;165;70;97;367,0;111,0;107,0;;NEW YORK CITY AREA;Y;N;199,9899902;1,0;1,0;WCMB;0,0;0,0;O;1,0;M;S;1,0;M;1,0;;C;C;0,0;J;U;U;U;U;U;Y;488,0;1060212
32,49;2,25;32,49;0,0;0,0;0,0;0,0;0,0;0,0;5,75;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,333333333;0,0;0,0;0,0;0,066666667;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,333333333;0,0;0,066666667;0,0;0,0;0,0;0,0;0,0;0,0;0;26;2;2;U;AA;N;153;594,0;847,17;791,94;481,0;126;33,0;20,04;5,25;0;0;32;5,0;2,0;32,0;S;OHIO AREA;Y;N;149,9899902;1,0;1,0;WCMB;0,0;0,0;;2,0;;M;1,0;M;9,0;;C;;1,0;S;U;U;U;U;U;Y;771,0;1026040
51,575;411,25;50,0;0,0;3,75;1,125;1,125;0,0;0,0;153,75;2,925;11,0;0,0;2,0;0,0;12,0;0,0;67,66666667;0,0;53,66666667;0,0;47,33333333;0,0;0,0;0,0;0,0;18,33333333;0,0;94,73333333;0,0;233,87;13,33333333;9,923333333;6,333333333;19,97666667;63,33333333;0,0;276,4333333;0,0;27,0;0,0;52,17;0,0;13,0;67,66666667;47,33333333;0,0;0,0;1;22;1;1;Y;AA;N;2649;8070,0;1223,95;1190,28;8055,0;2639;56,68;383,57;125,67;360;126;51;493,0;147,0;66,0;S;PHILADELPHIA AREA;Y;N;79,98999023;3,0;2,0;WCMB;0,0;0,0;O;1,0;S;A;2,0;M;6,0;2,0;C;A;0,0;U;U;U;U;U;U;Y;613,0;1020071
35,7475;138,25;29,99;0,0;6,75;2,3625;2,3625;0,0;0,395;-63,25;-2,7575;2,333333333;0,0;5,0;0,0;6,333333333;0,0;62,33333333;0,0;3,666666667;0,0;48,66666667;0,0;0,0;0,0;0,0;1,666666667;0,0;84,78333333;0,0;3,846666667;3,666666667;4,633333333;0,0;0,0;48,33333333;0,0;83,21333333;0,0;3,666666667;0,0;5,413333333;0,0;7,333333333;62,33333333;48,66666667;0,0;0,0;1;15;2;1;Y;AA;N;353;845,0;487,7;439,72;828,0;350;33,82;63,69;26,92;159;61;37;99,0;40,0;35,0;R;MIDWEST AREA;Y;N;79,98999023;1,0;1,0;WCMB;0,0;0,0;O;;;A;2,0;M;5,0;2,0;C;;0,0;G;U;U;U;U;U;Y;456,0;1049716
44,5925;404,25;30,0;0,7425;4,75;1,8525;0,0;1,8525;0,0;-11,25;-9,3925;4,666666667;0,0;0,333333333;0,0;27,0;0,0;168,6666667;2,333333333;78,66666667;0,0;138,3333333;2,333333333;0,0;0,0;0,0;42,66666667;0,0;152,53;4,143333333;133,2766667;25,33333333;24,89333333;3,0;5,19;70,66666667;0,666666667;81,34666667;1,42;130,0;1,666666667;204,46;2,723333333;5,0;171,0;140,6666667;0,0;3,333333333;1;17;1;1;U;BA;N;1719;3239,0;683,42;619,11;3233,0;1716;38,69;202,06;107,25;408;230;48;288,0;158,0;45,0;S;GREAT LAKES AREA;Y;N;199,9899902;2,0;2,0;WCMB;0,0;0,0;O;;M;S;1,0;M;4,0;2,0;C;;0,0;N;U;U;U;U;U;Y;96,0;1042892
16,9425;94,75;25,9925;0,0;0,5;0,175;0,175;0,0;0,0;22,25;5,5475;0,0;0,0;1,0;0,0;1,666666667;0,0;18,0;0,0;3,0;0,0;15,33333333;0,0;0,666666667;0,666666667;0,086666667;3,0;0,0;49,58;0,0;0,0;0,0;0,0;0,0;0,0;7,0;0,0;24,13;0,0;8,333333333;0,0;25,45;0,0;1,0;18,0;15,33333333;0,0;0,0;1;18;1;1;N;EA;Y;738;1556,0;417,6;368,62;1542,0;732;21,68;90,71;43,06;87;26;15;91,0;39,0;20,0;U;NEW YORK CITY AREA;N;N;29,98999023;1,0;1,0;WC;0,0;0,0;;;;B;1,0;M;;;A;;0,0;U;U;U;U;U;U;Y;544,0;1051916
30,2375;47,25;29,99;0,2475;0,0;0,0;0,0;0,0;0,0;10,75;0,7425;0,333333333;0,0;0,0;0,0;1,333333333;0,0;11,66666667;0,0;1,333333333;0,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;25,32;0,0;8,293333333;0,0;0,0;0,0;0,0;8,333333333;0,0;28,75333333;0,0;3,0;0,0;4,86;0,0;0,333333333;11,66666667;10,0;0,0;0,0;0;31;1;1;U;A;N;701;2173,0;974,61;927,21;2166,0;699;30,91;72,2;23,3;44;13;30;77,0;24,0;30,0;U;GREAT LAKES AREA;Y;N;29,98999023;1,0;1,0;;1,0;0,0;O;6,0;S;M;3,0;M;7,0;2,0;C;A;0,0;N;U;U;Y;Y;U;Y;939,0;1011414
52,44;367,5;29,99;1,7325;41,0;14,35;14,35;0,0;0,355;95,5;12,57;6,333333333;0,0;0,666666667;0,0;21,33333333;0,0;108,3333333;0,0;44,33333333;0,0;83,33333333;0,0;0,0;0,0;0,0;17,66666667;0,333333333;117,0866667;0,0;78,13333333;37,33333333;35,18;11,33333333;21,05;67,0;0,0;128,2;0,0;50,0;0,0;67,02;0,0;7,0;108,3333333;83,33333333;0,0;1,0;1;17;1;1;U;AA;N;2438;6201,0;1032,47;997,86;6141,0;2418;62,37;383,81;151,13;336;129;48;336,0;133,0;45,0;U;MIDWEST AREA;Y;N;59,98999023;1,0;1,0;WCMB;1,0;1,0;O;3,0;S;A;4,0;M;7,0;;;A;0,0;N;U;U;U;U;U;Y;527,0;1036218
53,1725;104,25;49,99;0,0;0,0;0,0;0,0;0,0;2,7275;-69,25;-3,1825;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;9;1;1;Y;J;N;445;1097,0;510,72;430,74;1085,0;437;53,84;135,63;54,63;127;55;54;133,0;54,0;54,0;U;CALIFORNIA NORTH AREA;Y;N;129,9899902;1,0;1,0;WCMB;;;;;;;;;;;;;;;;;;;;;288,0;1065759
65,0975;436,25;52,65;0,2475;27,75;8,8125;8,8125;0,0;0,0;2,75;2,8925;2,666666667;0,0;5,333333333;0,0;25,33333333;0,0;136,6666667;0,0;45,33333333;0,0;104,0;0,0;0,666666667;5,0;4,51;17,33333333;0,0;178,8533333;0,0;87,28666667;31,0;21,98;15,33333333;40,74333333;107,3333333;0,0;195,9233333;0,0;41,33333333;0,0;70,21666667;0,0;8,0;136,6666667;104,0;0,0;0,0;1;41;3;2;N;A;N;6116;13434,0;1634,41;1595,71;13325,0;6079;39,89;333,13;151,98;435;193;64;476,0;225,0;52,0;S;TENNESSEE AREA;Y;N;29,98999023;2,0;2,0;;0,0;0,0;;;;U;;;;;;;0,0;N;U;U;U;U;U;N;661,0;1003763
32,985;78,75;32,49;0,0;0,0;0,0;0,0;0,0;0,195;2,25;0,285;0,333333333;0,0;1,666666667;0,0;4,0;0,0;31,66666667;0,0;4,666666667;0,0;25,66666667;0,0;0,0;0,0;0,0;0,666666667;0,0;50,59333333;0,0;9,2;0,333333333;0,3;3,0;5,57;22,66666667;0,0;54,61;0,0;7,666666667;0,0;5,183333333;0,0;2,0;31,66666667;25,66666667;0,0;1,0;1;20;2;2;U;AA;N;1047;2753,0;663,21;628,62;2753,0;1047;33,09;144,89;55,11;78;35;33;107,0;40,0;34,0;R;ATLANTIC SOUTH AREA;Y;N;29,98999023;1,0;1,0;;0,0;0,0;;;;U;;;;;;;0,0;U;U;U;U;U;U;N;616,0;1033906
30,2475;309,0;30,0;0,2475;0,0;0,0;0,0;0,0;0,0;-99,0;-0,2475;2,333333333;0,0;2,333333333;0,0;19,33333333;0,0;83,66666667;0,0;98,0;0,0;61,33333333;0,0;0,0;0,0;0,0;65,33333333;0,0;63,71333333;0,0;110,44;28,0;23,52333333;53,33333333;48,93666667;100,0;0,0;113,37;0,0;57,66666667;0,0;60,78333333;0,0;4,666666667;83,66666667;61,33333333;0,0;1,0;1;23;4;2;Y;B;N;4890;6814,0;685,2;644,55;6714,0;4815;30,69;319,71;229,29;342;243;30;328,0;233,0;31,0;R;CENTRAL/SOUTH TEXAS AREA;Y;N;59,98999023;3,0;2,0;WCMB;1,0;1,0;O;15,0;S;M;3,0;M;5,0;1,0;C;A;0,0;H;U;U;U;Y;Y;Y;601,0;1032993
35,31;203,75;44,99;0,0;0,0;0,0;0,0;0,0;0,32;-44,75;-0,32;1,666666667;0,0;0,333333333;0,0;3,666666667;0,0;39,66666667;0,0;8,0;0,0;35,0;0,0;0,0;0,0;0,0;4,666666667;0,0;150,3766667;0,0;17,75666667;4,333333333;5,106666667;0,333333333;6,173333333;12,33333333;0,0;51,29333333;0,0;26,0;0,0;116,8366667;0,0;2,0;39,66666667;35,0;0,0;0,0;1;15;2;1;N;AA;N;1345;4857,0;892,53;842,54;4793,0;1330;60,18;342,36;95,0;219;47;36;219,0;56,0;36,0;U;NEW ENGLAND AREA;Y;R;99,98999023;2,0;2,0;WCMB;0,0;0,0;;;;U;;;;;;;0,0;N;U;U;U;U;U;N;334,0;1048322
29,08;63,5;38,7425;0,0;0,0;0,0;0,0;0,0;0,0;-44,5;-29,08;0,666666667;0,0;1,0;0,0;1,0;0,0;20,66666667;0,0;1,0;0,0;18,0;0,0;0,0;0,0;0,0;0,666666667;0,333333333;53,85;0,0;0,75;4,0;3,436666667;0,0;0,0;14,0;0,0;27,81333333;0,0;4,333333333;0,0;26,78666667;0,0;1,666666667;20,66666667;18,0;0,0;0,0;1;8;1;1;U;AA;N;290;1357,0;334,19;299,2;1357,0;290;42,74;193,86;41,43;78;22;39;211,0;40,0;44,0;T;NEW ENGLAND AREA;Y;N;149,9899902;1,0;1,0;WCMB;0,0;0,0;O;15,0;S;M;3,0;M;7,0;1,0;C;A;1,0;U;U;U;U;U;U;Y;231,0;1074708
36,7625;228,5;34,99;0,0;0,0;0,0;0,0;0,0;1,3575;-20,5;-1,7725;8,333333333;0,0;2,0;0,0;21,0;0,0;82,66666667;0,0;55,0;0,0;53,66666667;0,0;2,0;3,0;1,86;35,66666667;0,0;39,12;0,0;66,53;11,0;11,75666667;7,666666667;9,77;49,33333333;0,0;44,81666667;0,0;48,66666667;0,0;60,83333333;0,0;10,33333333;82,66666667;53,66666667;0,0;0,666666667;1;31;1;1;U;D;N;6557;10629,0;1435,27;1389,61;10554,0;6518;46,32;351,8;217,27;235;151;37;230,0;161,0;46,0;;NORTHWEST/ROCKY MOUNTAIN AREA;Y;N;129,9899902;5,0;5,0;WCMB;0,0;0,0;O;15,0;S;S;3,0;M;1,0;1,0;C;A;0,0;N;U;U;U;U;U;Y;67,0;1006675
42,9425;118,25;31,99;0,495;0,0;0,0;0,0;0,0;7,0575;21,75;-1,4625;0,333333333;0,0;6,0;0,0;51,66666667;0,0;81,33333333;0,0;11,33333333;0,0;23,33333333;0,0;0,0;0,0;0,0;9,0;0,0;49,48333333;0,0;9,656666667;1,333333333;0,826666667;0,0;0,0;22,33333333;0,0;32,56333333;0,0;12,33333333;0,0;26,57333333;0,0;6,333333333;81,33333333;23,33333333;0,0;0,0;1;37;1;1;N;A;N;3571;5878,0;1469,11;1417,63;5831,0;3545;40,5;166,6;101,29;111;58;44;121,0;70,0;42,0;T;CENTRAL/SOUTH TEXAS AREA;Y;N;29,98999023;1,0;1,0;WC;0,0;0,0;O;12,0;S;M;5,0;M;2,0;;C;A;0,0;N;U;U;U;U;Y;Y;1103,0;1007339
44,25;216,0;42,49;0,0;0,0;0,0;0,0;0,0;1,76;-27,0;-1,76;11,0;0,0;1,333333333;0,0;18,33333333;0,0;94,66666667;0,0;15,66666667;0,0;65,66666667;0,0;0,0;0,0;0,0;8,333333333;0,0;101,89;0,0;17,02;14,0;13,53;2,666666667;4,083333333;59,66666667;0,0;96,56333333;0,0;19,0;0,0;22,34666667;0,0;12,33333333;94,66666667;65,66666667;0,0;0,0;0;26;2;2;U;AA;N;1845;4884,0;1143,26;1071,03;4843,0;1821;44,63;201,79;75,88;225;85;45;214,0;77,0;45,0;S;NEW ENGLAND AREA;Y;N;59,98999023;1,0;1,0;WCMB;0,0;0,0;O;1,0;M;U;2,0;M;9,0;;B;B;0,0;N;U;U;U;U;U;Y;761,0;1022075
53,7;0,0;50,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-0,45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;31;1;1;U;A;N;973;2423,0;1655,53;1578,23;2291,0;917;56,37;81,82;32,75;0;0;54;1,0;1,0;52,0;U;CALIFORNIA NORTH AREA;Y;N;29,98999023;1,0;1,0;WC;0,0;0,0;O;7,0;S;M;2,0;M;8,0;;C;A;0,0;N;U;U;U;U;Y;Y;937,0;1007013
30,26;288,0;39,99;0,0;0,0;0,0;0,0;0,0;0,0;197,0;-0,27;0,0;0,0;3,0;0,0;9,0;0,0;88,66666667;0,0;9,333333333;0,0;76,66666667;0,0;1,333333333;1,666666667;0,836666667;3,333333333;0,0;217,07;0,0;15,49666667;15,0;9,076666667;4,333333333;5,243333333;45,66666667;0,0;83,03666667;0,0;40,33333333;0,0;149,53;0,0;3,0;88,66666667;76,66666667;0,0;0,0;0;8;4;2;U;AA;N;426;1295,0;218,62;183,63;1267,0;416;30,61;211,17;69,33;222;79;31;211,0;69,0;31,0;R;NORTH FLORIDA AREA;Y;N;59,98999023;1,0;1,0;WCMB;1,0;0,0;O;11,0;S;M;2,0;M;2,0;;H;A;0,0;N;U;U;U;U;U;Y;230,0;1074971
34,0875;189,5;32,49;0,2475;0,0;0,0;0,0;0,0;0,0;-189,5;-1,5975;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;22;2;2;U;AA;N;6625;13658,0;928,08;891,4;13658,0;6625;44,57;682,9;331,25;253;129;34;511,0;261,0;37,0;C;MIDWEST AREA;Y;N;59,98999023;2,0;1,0;WCMB;0,0;0,0;O;6,0;S;U;3,0;M;6,0;1,0;;A;0,0;N;U;U;U;U;U;Y;612,0;1035836
