months,eqpdays,change_mou,mou_mean,totmrc_mean,hnd_price,avgqty,crclscod,uniqsubs,avgrev,cluster,churn
26,787.0,434.5,760.5,94.99,29.98999023,185.16,,2,90.54,0,0
38,1141.0,-1.75,1.75,16.99,29.98999023,2.81,,1,17.04,0,0
9,264.0,-50.75,139.75,39.99,149.9899902,67.0,,2,34.47,0,1
7,156.0,1062.0,1468.0,20.1875,129.9899902,190.67,,1,240.54,0,0
17,519.0,1.0,6.0,32.49,79.98999023,9.81,,2,37.4,0,1
20,618.0,-299.0,333.0,22.4925,29.98999023,70.58,,2,55.91,0,1
23,174.0,391.0,558.0,44.99,99.98999023,171.0,,1,69.77,0,1
10,276.0,-571.5,1842.5,59.99,149.9899902,712.88,,1,233.07,2,0
21,61.0,-31.25,160.25,30.0,129.9899902,65.7,,1,38.17,0,0
16,145.0,-38.5,88.5,79.99,149.9899902,40.17,,3,66.36,0,0
44,694.0,41.25,176.75,29.99,79.98999023,88.13,,1,54.42,0,1
8,3.0,-87.75,1065.75,39.99,79.98999023,406.43,,1,60.8,2,0
29,881.0,-89.25,136.25,24.5875,29.98999023,74.67,,1,46.78,0,1
20,66.0,104.5,561.5,69.99,129.9899902,194.47,,2,59.62,0,0
10,303.0,99.5,658.5,59.99,129.9899902,169.0,,1,50.19,0,0
6,188.0,-149.5,210.5,10.0,129.9899902,119.8,,3,10.42,0,0
34,1026.0,-1.75,70.75,24.99,29.98999023,16.15,,1,25.49,0,1
13,394.0,-122.0,275.0,29.99,149.9899902,112.25,,1,60.8,0,1
8,250.0,84.25,184.75,37.93,129.9899902,106.86,,1,39.36,0,0
16,484.0,-8.25,206.25,51.98,129.9899902,107.0,,1,44.71,0,1
21,551.0,-115.25,124.25,22.2575,199.9899902,56.8,,1,42.61,0,1
16,474.0,-28.25,251.25,39.99,129.9899902,105.47,,1,40.84,0,0
18,519.0,8.75,14.25,29.99,59.98999023,6.81,,1,30.16,0,0
26,113.0,-52.0,1003.0,75.0,129.9899902,529.8,,2,88.89,2,1
14,403.0,14.5,73.5,10.0,149.9899902,21.67,,2,11.04,0,1
21,619.0,-16.25,63.25,30.0,29.98999023,33.0,,2,30.16,0,0
28,853.0,31.75,87.25,29.99,29.98999023,19.44,,1,25.54,0,1
24,738.0,-3.0,159.0,50.0,29.98999023,107.04,,1,48.98,0,1
14,404.0,-279.75,545.75,44.99,149.9899902,205.58,,2,37.32,0,1
9,259.0,-29.25,152.25,29.99,149.9899902,113.13,,1,30.95,0,1
16,480.0,-68.75,110.75,29.99,79.98999023,24.36,,2,32.57,0,1
25,768.0,-36.0,54.0,10.0,29.98999023,73.38,,1,42.37,0,1
19,579.0,53.5,496.5,50.0,79.98999023,197.67,,2,54.05,0,0
11,96.0,-2.75,992.75,87.6125,149.9899902,318.6,,2,92.14,2,0
20,584.0,22.5,225.5,44.83,149.9899902,123.53,,1,44.82,0,0
16,486.0,-52.5,80.5,10.0,29.98999023,51.2,,4,11.45,0,1
14,415.0,0.0,0.0,5.0,59.98999023,28.08,,2,14.79,0,1
10,292.0,-102.25,637.25,66.6,129.9899902,199.0,,1,55.49,0,1
14,402.0,10.25,298.75,10.0,29.98999023,45.58,,2,13.21,0,1
11,331.0,46.25,170.75,30.96,29.98999023,54.6,,1,35.72,0,0
23,697.0,-94.25,189.25,50.0,129.9899902,65.82,,1,55.22,0,1
19,567.0,-27.0,1488.0,84.99,29.98999023,500.17,,1,114.03,2,0
25,390.0,-0.25,77.25,30.0,79.98999023,20.83,,1,29.8,0,0
14,396.0,204.25,605.75,39.99,79.98999023,177.42,,2,32.16,0,0
9,269.0,-393.0,488.0,10.0,199.9899902,165.75,,2,50.46,0,1
15,447.0,-0.25,0.25,29.99,29.98999023,1.71,,1,20.14,0,0
6,181.0,38.25,285.75,53.685,129.9899902,166.6,,1,51.76,0,0
23,476.0,116.0,173.0,41.2425,149.9899902,77.14,,1,36.79,0,1
12,346.0,13.75,329.25,10.0,59.98999023,79.45,,2,20.1,0,0
14,412.0,35.5,410.5,49.99,149.9899902,412.45,,1,51.95,0,1
33,405.0,0.0,0.0,49.99,59.98999023,85.84,,2,57.01,0,1
24,59.0,-665.0,1554.0,123.7,129.9899902,682.39,,3,165.87,2,0
15,428.0,-106.25,769.25,34.83,79.98999023,200.92,,1,70.99,0,0
19,332.0,-36.5,215.5,39.99,129.9899902,71.31,,1,33.03,0,1
14,77.0,244.25,499.75,10.0,99.98999023,366.67,,4,13.17,0,1
12,369.0,23.0,256.0,39.99,29.98999023,87.27,,3,47.43,0,1
24,723.0,414.75,274.25,104.99,79.98999023,144.48,,2,96.32,0,0
16,459.0,344.75,600.25,49.99,79.98999023,184.64,,1,43.23,0,1
11,305.0,289.75,797.25,44.99,149.9899902,160.67,,1,35.59,0,1
16,491.0,-90.25,680.25,59.99,149.9899902,227.0,,1,80.59,0,0
9,262.0,191.5,646.5,69.99,29.98999023,77.43,,4,62.08,0,0
32,959.0,-47.75,148.75,30.0,29.98999023,128.28,,1,30.22,0,1
11,320.0,52.0,462.0,10.0,59.98999023,107.2,,13,16.66,0,1
28,859.0,10.75,38.25,94.99,29.98999023,105.19,,4,72.85,0,1
21,646.0,-122.25,334.25,30.0,29.98999023,92.05,,1,34.02,0,0
6,5.0,-438.0,694.0,49.99,129.9899902,236.6,,1,49.75,2,0
19,168.0,-4.0,4.0,19.99,129.9899902,55.44,,1,60.65,0,1
14,419.0,64.75,292.25,39.99,79.98999023,159.54,,1,46.16,0,0
26,781.0,0.0,0.0,0.0,29.98999023,35.1,,1,32.1,0,0
14,412.0,15.25,47.75,10.0,9.989997864,20.82,,1,21.93,0,0
41,1224.0,74.25,364.75,15.0,29.98999023,46.0,,1,28.55,0,0
7,192.0,0.0,128.0,43.115,149.9899902,54.5,,1,35.63,0,0
19,577.0,-17.75,43.75,30.0,79.98999023,47.78,,1,30.18,0,0
9,255.0,-46.0,560.0,10.0,199.9899902,213.57,,3,52.19,0,1
11,326.0,-49.75,414.75,79.99,149.9899902,122.0,,2,64.35,0,1
22,239.0,61.5,229.5,44.99,29.98999023,127.33,,1,41.43,0,1
16,460.0,-88.25,221.25,49.99,199.9899902,83.67,,1,38.9,0,0
19,569.0,-18.25,75.25,23.225,29.98999023,35.78,,1,27.79,0,1
16,29.0,124.75,323.25,40.0,149.9899902,107.47,,1,36.89,0,0
15,441.0,84.0,493.0,47.49,149.9899902,194.14,,1,47.37,0,0
40,1211.0,4.0,182.0,30.0,0.0,57.28,,1,37.71,0,0
14,416.0,10.75,930.25,49.99,199.9899902,410.08,,2,62.37,0,1
17,71.0,-11.0,125.0,44.99,199.9899902,40.75,,2,43.78,0,0
12,339.0,-10.0,264.0,44.99,129.9899902,37.45,,1,35.41,0,0
22,649.0,-10.75,18.75,32.49,9.989997864,13.43,,2,33.66,0,1
13,386.0,145.25,190.75,10.0,149.9899902,83.83,,2,13.15,0,1
19,46.0,69.25,508.75,10.0,239.9899902,142.89,,3,18.08,0,0
15,460.0,356.5,330.5,39.99,59.98999023,106.79,,1,58.81,0,1
7,208.0,-32.0,236.0,48.7,149.9899902,141.67,,1,44.59,0,0
39,564.0,-624.75,624.75,30.0,9.989997864,257.0,,1,64.53,2,1
31,362.0,149.0,1265.0,69.99,199.9899902,201.03,,1,77.04,0,0
11,321.0,-31.75,164.75,47.49,149.9899902,78.1,,2,52.0,0,0
13,394.0,-119.75,1437.75,59.99,129.9899902,503.17,,1,107.21,2,1
23,402.0,-237.5,575.5,42.49,199.9899902,252.62,,2,58.8,0,1
15,433.0,-187.75,514.75,30.0,149.9899902,187.86,,1,33.48,0,1
7,199.0,49.0,569.0,44.99,9.989997864,185.2,,2,71.69,0,0
16,491.0,0.0,0.0,3.7125,9.989997864,14.33,,2,12.87,0,1
13,388.0,-1.0,530.0,49.905,129.9899902,158.08,,1,53.23,0,1
11,325.0,-170.0,1008.0,59.99,129.9899902,263.2,,1,48.41,2,0
14,439.0,-83.0,161.0,49.99,59.98999023,58.31,,1,50.3,0,1
19,588.0,-13.5,173.5,29.99,79.98999023,63.39,,1,36.65,0,0
11,332.0,-2.0,6.0,9.8375,29.98999023,10.1,,1,22.77,0,0
29,448.0,0.0,0.0,30.4675,29.98999023,18.47,,1,28.91,0,0
14,431.0,-274.5,1112.5,49.99,129.9899902,438.08,,2,85.93,2,1
43,73.0,242.0,1022.0,10.0,149.9899902,214.8,,2,56.81,0,0
45,1355.0,0.25,0.75,10.0,29.98999023,15.51,,1,25.38,0,0
24,170.0,-83.0,1213.0,75.0,149.9899902,243.39,,1,133.21,2,0
35,1037.0,118.5,1025.5,39.99,59.98999023,134.39,,3,53.84,0,0
17,510.0,-110.25,618.25,39.99,149.9899902,144.13,,1,68.92,0,1
11,338.0,41.25,319.75,39.99,59.98999023,84.2,,1,30.81,0,1
14,77.0,206.75,2121.25,109.99,99.98999023,788.62,,1,162.3,2,1
38,1148.0,21.75,119.25,32.49,29.98999023,44.0,,3,34.38,0,0
29,889.0,2.25,20.75,16.99,29.98999023,13.04,,1,17.75,0,0
52,259.0,-89.75,221.75,44.99,199.9899902,171.46,,1,53.19,0,1
22,669.0,52.25,134.75,29.99,29.98999023,35.95,,1,36.71,0,0
25,732.0,17.0,415.0,44.99,79.98999023,81.78,,1,37.64,0,1
11,324.0,120.25,641.75,44.99,59.98999023,318.5,,2,46.03,0,0
27,798.0,-15.0,15.0,35.03,29.98999023,0.64,,1,35.04,0,1
9,266.0,1187.25,1506.75,74.575,129.9899902,420.38,,2,133.9,0,0
38,855.0,24.5,28.5,18.825,29.98999023,179.89,,1,127.47,0,0
22,669.0,-43.25,45.25,24.99,9.989997864,32.1,,2,32.34,0,1
12,335.0,181.25,297.75,44.99,149.9899902,148.8,,1,34.71,0,1
21,633.0,-57.0,104.0,30.0,149.9899902,106.3,,1,38.15,0,1
27,489.0,-37.0,156.0,29.99,149.9899902,83.71,,1,50.02,0,0
19,94.0,532.5,1059.5,59.99,129.9899902,408.18,,3,52.62,0,0
38,196.0,341.75,1606.25,59.99,99.98999023,218.49,,1,57.34,0,1
12,346.0,-436.75,728.75,49.99,79.98999023,199.64,,1,59.62,2,0
6,193.0,117.0,1274.0,59.99,149.9899902,497.8,,1,53.26,2,1
20,597.0,1.75,12.25,29.99,149.9899902,13.61,,1,30.49,0,1
19,536.0,-22.25,370.25,11.99,9.989997864,104.71,,2,12.29,0,0
25,747.0,8.5,68.5,57.49,29.98999023,43.29,,3,59.26,0,0
11,341.0,91.0,401.0,50.06,129.9899902,261.8,,1,47.64,0,0
25,733.0,206.75,702.25,49.99,59.98999023,215.06,,1,103.2,0,0
9,5.0,-602.0,2017.0,87.6975,0.0,720.0,,1,134.92,2,0
43,116.0,-26.0,69.0,39.99,29.98999023,99.94,,1,58.57,0,0
15,451.0,232.25,1427.75,49.99,29.98999023,137.57,,1,96.72,0,1
20,25.0,-154.5,589.5,44.99,149.9899902,202.37,,1,52.33,0,0
13,366.0,80.0,85.0,39.99,29.98999023,70.82,,2,30.54,0,1
25,725.0,-216.5,605.5,49.99,149.9899902,133.96,,1,70.34,0,1
11,53.0,-318.0,616.0,44.99,99.98999023,195.4,,2,36.19,0,1
9,256.0,18.0,42.0,44.99,99.98999023,54.88,,1,42.4,0,0
31,705.0,-167.75,265.75,34.425,79.98999023,228.2,,2,46.39,0,1
18,207.0,69.0,214.0,34.98,99.98999023,182.56,,2,39.45,0,1
20,619.0,-50.0,353.0,53.0,149.9899902,206.42,,1,88.84,0,1
15,53.0,-51.25,929.25,75.0,199.9899902,365.71,,1,93.4,2,0
7,183.0,119.25,447.75,44.99,149.9899902,121.8,,1,52.77,0,0
15,30.0,1309.0,2121.0,85.7,129.9899902,236.43,,1,103.84,0,0
12,364.0,-232.5,816.5,44.99,79.98999023,120.73,,1,74.76,0,0
7,210.0,51.5,165.5,44.99,149.9899902,51.83,,1,34.99,0,1
21,611.0,76.0,418.0,49.99,149.9899902,113.84,,1,53.01,0,0
8,12.0,132.0,296.0,69.99,99.98999023,135.14,,1,46.06,0,0
14,49.0,1279.333333,1408.666667,83.32333333,199.9899902,129.2,,1,70.24,0,1
7,199.0,-253.25,1080.25,58.055,129.9899902,360.17,,1,72.8,2,0
41,415.0,85.75,366.25,29.99,129.9899902,585.11,,5,62.43,0,1
14,412.0,36.25,171.75,29.99,59.98999023,75.17,,2,43.09,0,0
13,366.0,-305.75,870.75,44.99,149.9899902,173.36,,1,46.58,2,0
14,412.0,527.0,397.0,39.99,59.98999023,39.54,,2,36.88,0,1
35,644.0,127.0,387.0,50.0,149.9899902,58.18,,2,52.94,0,1
7,204.0,606.5,1311.5,59.99,149.9899902,544.33,,1,51.71,0,0
27,798.0,-35.25,61.25,39.99,29.98999023,80.2,,1,26.14,0,1
34,353.0,-4.25,92.25,32.49,129.9899902,36.32,,2,33.06,0,1
26,777.0,-64.5,1035.5,99.99,29.98999023,308.5,,2,108.65,2,1
45,736.0,-9.25,45.25,39.99,29.98999023,63.97,,1,43.5,0,1
28,694.0,-484.75,690.75,52.4925,79.98999023,276.89,,1,118.79,2,0
27,809.0,-213.0,428.0,50.0,79.98999023,321.69,,2,53.21,0,0
28,839.0,-119.5,225.5,30.0,29.98999023,64.69,,1,41.29,0,0
19,567.0,59.75,504.25,10.0,29.98999023,107.83,,5,14.22,0,1
8,227.0,-23.75,1058.75,84.99,149.9899902,241.0,,2,79.5,2,0
7,212.0,-478.25,594.25,44.99,149.9899902,177.33,,2,87.18,2,0
12,89.0,-129.0,1024.0,59.99,79.98999023,403.55,,1,76.35,2,0
20,602.0,-518.5,604.5,37.57,79.98999023,125.16,,1,87.03,2,1
39,558.0,-48.75,216.75,30.0,59.98999023,190.92,,2,61.48,0,1
21,283.0,0.0,262.3333333,19.99333333,129.9899902,121.5,,1,48.35,0,1
36,148.0,-13.25,50.25,29.99,129.9899902,34.65,,1,30.23,0,0
27,190.0,152.0,1256.0,33.7425,129.9899902,182.31,,1,48.66,0,1
17,333.0,255.25,2371.75,79.99,129.9899902,738.94,,1,109.33,2,0
13,390.0,138.75,507.25,44.99,59.98999023,72.42,,1,38.63,0,0
37,1097.0,0.0,0.0,0.0,29.98999023,281.29,,2,73.47,0,1
23,355.0,16.0,712.0,44.99,99.98999023,261.18,,1,69.53,0,1
28,839.0,-56.0,470.0,49.99,29.98999023,142.77,,1,55.18,0,1
24,716.0,25.25,293.75,29.99,29.98999023,51.55,,2,37.85,0,1
45,627.0,-88.75,810.75,48.0,29.98999023,200.7,,1,68.02,0,0
36,1101.0,-1.0,228.0,24.99,29.98999023,62.49,,1,34.22,0,1
16,498.0,2.0,143.0,29.99,29.98999023,63.47,,1,33.82,0,0
14,417.0,-214.75,1374.75,71.92,199.9899902,799.31,,1,106.2,2,0
24,717.0,-105.0,171.0,39.99,29.98999023,17.73,,1,19.94,0,0
12,367.0,-18.5,18.5,59.99,149.9899902,24.55,,3,50.32,0,1
20,595.0,-110.5,113.5,29.99,29.98999023,101.79,,1,40.65,0,0
13,367.0,-38.75,117.75,39.99,79.98999023,94.55,,1,34.76,0,0
26,320.0,13.5,156.5,10.0,99.98999023,86.71,,3,34.1,0,1
13,377.0,-33.0,33.0,39.99,149.9899902,75.58,,1,41.12,0,1
11,93.0,696.75,1062.25,33.0325,129.9899902,309.3,,2,87.13,0,0
7,219.0,-130.0,433.0,44.99,79.98999023,164.5,,1,36.21,0,1
12,54.0,452.25,973.75,69.99,99.98999023,176.0,,2,110.8,0,0
32,968.0,-21.0,21.0,29.99,29.98999023,47.03,,3,35.08,0,1
13,379.0,-213.0,512.0,44.99,199.9899902,76.75,,1,35.25,0,0
10,290.0,-286.75,557.75,39.99,79.98999023,178.88,,2,50.45,0,0
31,15.0,-193.25,615.25,45.0,249.9899902,243.17,,2,76.64,2,0
21,611.0,32.25,518.75,59.99,149.9899902,150.16,,1,52.83,0,0
13,383.0,-16.75,168.75,76.7675,199.9899902,184.27,,1,70.06,0,1
18,537.0,418.0,190.0,79.99,149.9899902,38.76,,2,68.47,0,1
11,330.0,166.75,415.25,47.49,149.9899902,91.4,,1,40.93,0,0
18,503.0,130.25,1862.75,85.0,129.9899902,237.94,,2,136.45,2,1
7,203.0,-10.0,229.0,29.99,59.98999023,99.67,,1,47.02,0,0
11,311.0,113.75,303.25,44.99,149.9899902,118.5,,1,43.96,0,0
21,90.0,164.75,495.25,32.5775,129.9899902,272.6,,2,65.79,0,0
28,851.0,-6.5,73.5,24.99,29.98999023,24.23,,1,25.11,0,0
7,208.0,817.0,1559.0,61.24,129.9899902,315.2,,2,62.99,0,1
17,510.0,-16.0,84.0,50.0,149.9899902,127.19,,1,53.33,0,1
7,165.0,-89.0,89.0,39.99,149.9899902,199.17,,1,54.54,0,1
12,348.0,-127.5,129.5,44.99,99.98999023,101.36,,1,43.66,0,1
13,374.0,54.75,1027.25,59.1825,199.9899902,355.08,,1,78.84,2,0
25,738.0,-345.0,883.0,44.99,59.98999023,229.83,,1,91.6,2,0
8,229.0,123.75,121.25,44.99,59.98999023,96.0,,1,44.37,0,0
20,600.0,21.75,61.25,29.99,149.9899902,18.32,,1,33.19,0,1
18,132.0,132.5,523.5,50.0,59.98999023,187.53,,1,57.67,0,0
11,305.0,183.75,891.25,59.99,99.98999023,127.89,,1,65.64,0,0
15,444.0,-1147.0,1147.0,70.55,199.9899902,378.36,,1,112.15,2,0
19,360.0,-356.0,356.0,10.0,79.98999023,182.35,,3,94.27,2,1
24,727.0,-38.5,315.5,29.99,29.98999023,151.82,,1,32.36,0,0
21,626.0,114.25,283.75,29.99,9.989997864,62.7,,1,31.79,0,1
21,621.0,-257.5,548.5,50.0,129.9899902,288.8,,1,79.34,2,1
11,334.0,-177.75,2674.75,84.99,149.9899902,622.9,,1,112.95,2,0
26,486.0,208.75,420.25,50.0,149.9899902,144.52,,1,59.99,0,1
6,102.0,450.0,868.0,54.99,149.9899902,190.0,,1,106.65,0,1
10,318.0,10.25,3.75,19.99,79.98999023,3.44,,1,20.74,0,0
8,239.0,-82.75,359.75,35.99,129.9899902,138.33,,4,37.11,0,0
22,94.0,145.75,378.25,49.99,129.9899902,384.63,,2,83.78,0,0
13,359.0,-72.75,175.75,44.8225,9.989997864,113.67,,1,51.3,0,1
34,430.0,224.25,612.75,69.99,149.9899902,126.09,,2,52.8,0,0
20,72.0,-64.0,82.0,44.99,199.9899902,79.26,,2,52.08,0,1
12,359.0,187.25,305.75,61.3225,129.9899902,181.0,,1,72.12,0,0
11,159.0,-504.5,1543.5,69.99,99.98999023,231.9,,1,79.6,2,1
12,47.0,856.5,2162.5,90.2325,199.9899902,540.0,,1,163.5,2,1
10,103.0,-4.0,160.0,59.99,59.98999023,75.14,,1,52.45,0,0
22,106.0,611.5,3173.5,185.9225,149.9899902,430.1,,4,116.06,2,0
16,472.0,-87.25,422.25,39.99,149.9899902,193.73,,2,37.67,0,0
20,579.0,585.5,673.5,44.99,59.98999023,119.5,,1,78.66,0,1
16,71.0,316.0,1720.0,108.0125,129.9899902,390.75,,1,88.64,2,1
12,130.0,-149.0,1211.0,49.99,129.9899902,456.09,,1,103.76,2,1
12,335.0,84.5,461.5,57.99,129.9899902,189.8,,3,57.52,0,1
11,348.0,-71.5,483.5,59.99,29.98999023,172.89,,2,57.29,0,0
10,296.0,240.0,573.0,44.99,129.9899902,105.33,,2,45.16,0,1
8,253.0,-39.75,376.75,69.99,29.98999023,88.71,,2,62.54,0,0
15,230.0,-371.25,1070.25,84.99,149.9899902,381.86,,1,82.58,2,0
21,21.0,-199.75,568.75,54.99,199.9899902,117.05,,1,56.53,0,0
7,183.0,-34.25,138.25,44.99,149.9899902,78.0,,1,38.99,0,0
34,1030.0,-50.75,122.75,30.0,29.98999023,51.79,,1,39.73,0,1
11,305.0,424.25,2194.75,54.99,129.9899902,475.0,,3,74.67,0,1
24,709.0,69.25,1234.75,59.99,29.98999023,859.47,,5,76.29,2,1
34,39.0,119.5,660.5,50.0,29.98999023,183.16,,1,63.22,0,0
24,725.0,7.75,202.25,10.0,29.98999023,90.91,,2,42.6,0,1
20,176.0,27.5,500.5,39.99,199.9899902,199.37,,1,42.65,0,1
17,65.0,-393.6666667,393.6666667,37.41,199.9899902,207.89,,1,72.27,2,0
11,192.0,-104.25,482.25,39.99,99.98999023,194.33,,1,48.42,0,0
12,357.0,433.25,1181.75,69.99,149.9899902,188.8,,2,85.13,0,1
31,592.0,16.0,296.0,30.0,79.98999023,86.43,,1,41.06,0,1
19,568.0,-43.25,52.25,30.0,129.9899902,37.22,,1,33.25,0,0
7,208.0,406.5,1151.5,72.99,149.9899902,281.83,,1,98.64,0,0
22,460.0,80.0,148.0,42.49,29.98999023,73.14,,2,56.12,0,1
33,997.0,-1.25,55.25,34.99,9.989997864,21.48,,2,32.64,0,0
11,300.0,-207.75,776.75,59.99,129.9899902,154.1,,1,68.28,2,1
6,196.0,9.25,127.75,44.99,99.98999023,69.0,,1,35.46,0,0
12,370.0,631.25,1053.75,78.8225,199.9899902,293.82,,1,209.59,0,0
21,627.0,-31.25,241.25,39.99,79.98999023,58.77,,1,105.25,0,1
23,322.0,-28.25,58.25,19.8325,149.9899902,61.2,,1,33.15,0,0
13,145.0,-19.5,397.5,49.99,149.9899902,155.08,,1,43.28,0,1
9,273.0,500.0,1107.0,43.54,149.9899902,290.57,,4,52.88,0,1
20,606.0,71.0,813.0,50.0,79.98999023,376.05,,1,89.68,0,1
23,135.0,57.75,316.25,44.99,149.9899902,86.09,,1,36.47,0,0
12,358.0,-61.0,642.0,44.99,129.9899902,147.27,,1,37.22,0,1
11,329.0,-31.75,31.75,59.99,149.9899902,81.9,,2,51.52,0,1
13,371.0,-32.75,242.75,33.7425,99.98999023,52.27,,2,35.64,0,1
28,567.0,-166.5,166.5,39.99,29.98999023,209.69,,1,94.76,0,1
25,236.0,315.75,554.25,39.99,149.9899902,121.35,,2,52.97,0,0
23,415.0,-74.5,75.5,85.0,199.9899902,113.33,,1,107.66,0,1
25,746.0,-196.25,831.25,49.99,129.9899902,277.54,,1,98.03,2,1
16,485.0,-8.25,24.25,19.99,9.989997864,13.07,,2,26.58,0,1
21,634.0,4.5,65.5,29.99,149.9899902,40.05,,1,30.38,0,1
18,352.0,-39.75,1041.75,75.0,99.98999023,279.53,,1,101.8,2,0
25,748.0,63.5,218.5,49.99,79.98999023,64.87,,1,50.76,0,1
14,217.0,113.5,251.5,44.99,99.98999023,150.23,,1,49.98,0,0
14,416.0,170.0,1308.0,59.99,59.98999023,204.62,,1,72.77,0,0
18,126.0,351.25,943.75,51.98,149.9899902,308.06,,1,71.11,0,1
24,155.0,127.0,312.0,32.49,199.9899902,79.0,,2,32.76,0,0
33,720.0,-69.25,131.25,24.99,9.989997864,150.1,,1,66.23,0,1
14,56.0,309.25,1014.75,41.28,199.9899902,239.62,,1,50.47,0,0
7,203.0,219.75,378.25,44.99,199.9899902,72.0,,1,37.1,0,0
19,569.0,100.25,195.75,32.49,29.98999023,99.12,,2,34.91,0,0
30,198.0,-96.25,863.25,75.0,59.98999023,375.26,,1,98.73,2,0
6,33.0,-191.75,1504.75,35.9975,149.9899902,515.0,,1,91.83,2,0
10,303.0,65.0,604.0,69.4275,149.9899902,138.78,,1,51.17,0,0
12,367.0,47.25,285.75,39.99,79.98999023,95.09,,1,43.8,0,1
31,418.0,255.0,983.0,49.99,129.9899902,363.37,,1,82.37,0,0
13,66.0,95.25,1390.75,59.99,99.98999023,348.42,,1,113.24,2,1
8,253.0,198.5,1130.5,44.99,149.9899902,271.0,,2,48.74,0,0
12,202.0,119.5,349.5,44.99,149.9899902,114.27,,1,60.94,0,1
13,394.0,-1.5,682.5,44.99,149.9899902,245.67,,2,50.9,0,0
13,381.0,-235.75,266.75,44.99,149.9899902,185.36,,1,41.46,0,0
10,306.0,-108.25,277.25,44.99,59.98999023,53.33,,1,44.32,0,1
30,898.0,-0.5,13.5,29.99,29.98999023,33.57,,2,45.13,0,0
17,508.0,-96.5,442.5,32.49,29.98999023,206.13,,2,38.63,0,1
10,254.0,2.75,155.25,29.99,149.9899902,56.38,,2,34.23,0,0
11,319.0,39.75,409.25,39.99,79.98999023,102.56,,1,46.4,0,0
16,482.0,142.5,158.5,29.9075,59.98999023,126.07,,1,64.95,0,1
19,582.0,35.25,82.75,29.99,29.98999023,57.56,,1,29.98,0,1
27,796.0,316.5,485.5,50.0,79.98999023,64.08,,1,52.89,0,1
10,306.0,-48.0,114.0,54.99,129.9899902,76.44,,1,41.07,0,1
7,184.0,-71.5,585.5,77.2825,99.98999023,168.0,,2,85.21,0,1
8,252.0,-91.75,516.75,69.99,149.9899902,200.86,,1,53.36,0,0
13,381.0,-256.25,1116.25,79.99,79.98999023,287.0,,1,67.45,2,1
22,647.0,-268.5,271.5,49.99,59.98999023,118.19,,4,47.67,0,1
28,167.0,-4.5,6.5,29.99,29.98999023,38.63,,2,33.89,0,0
23,694.0,-5.0,172.0,29.99,29.98999023,48.91,,1,33.9,0,1
14,173.0,278.75,1796.25,59.99,99.98999023,587.15,,1,124.69,2,1
7,98.0,-79.75,1294.75,59.99,9.989997864,593.17,,2,83.86,2,0
27,821.0,-8.25,130.25,29.99,29.98999023,95.2,,1,65.65,0,1
24,391.0,-57.0,476.0,46.98,79.98999023,152.26,,1,51.66,0,1
51,624.0,-11.5,150.5,30.0,59.98999023,96.92,,1,34.38,0,1
7,224.0,196.25,1155.75,10.0,79.98999023,182.5,,3,9.35,0,0
11,305.0,92.5,97.5,29.99,129.9899902,33.89,,2,20.71,0,0
12,357.0,32.25,331.75,79.99,129.9899902,208.82,,2,86.64,0,1
12,377.0,9.5,369.5,79.99,149.9899902,156.55,,2,82.05,0,1
6,193.0,8.0,242.0,44.99,29.98999023,112.0,,1,34.24,0,0
11,347.0,0.0,0.0,32.27,29.98999023,10.3,,2,46.89,0,1
17,516.0,-89.0,810.0,69.99,199.9899902,231.0,,1,83.7,2,0
12,357.0,795.0,1281.0,59.99,149.9899902,175.09,,1,76.29,0,1
37,1107.0,-66.0,93.0,30.0,29.98999023,35.28,,1,29.65,0,1
29,310.0,17.0,102.0,30.0,199.9899902,36.19,,1,31.88,0,0
10,296.0,-18.25,63.25,9.7975,59.98999023,55.78,,1,28.08,0,1
7,203.0,-32.25,191.25,39.91,149.9899902,82.83,,1,46.83,0,0
16,493.0,-8.0,47.0,39.99,149.9899902,13.38,,4,35.13,0,0
13,384.0,-137.5,137.5,44.99,129.9899902,627.75,,1,139.18,2,1
6,185.0,-77.75,210.75,39.99,79.98999023,56.8,,1,39.51,0,0
8,113.0,1379.25,5264.75,157.8925,149.9899902,1072.71,,1,238.43,2,1
11,318.0,-204.75,386.75,39.99,129.9899902,199.33,,4,37.2,0,0
21,638.0,215.5,766.5,59.99,29.98999023,63.1,,3,52.38,0,1
35,1048.0,176.0,414.0,30.0,29.98999023,139.06,,1,42.33,0,1
32,964.0,4.0,63.0,29.99,29.98999023,31.84,,2,31.19,0,1
32,464.0,-8.75,434.75,59.74,199.9899902,210.1,,2,81.51,0,0
20,400.0,710.5,1124.5,44.99,199.9899902,362.26,,2,54.09,0,1
49,283.0,304.75,309.25,39.99,149.9899902,123.98,,1,51.6,0,0
27,815.0,17.25,401.75,29.99,29.98999023,137.46,,1,49.38,0,1
9,257.0,24.0,62.0,44.99,149.9899902,21.38,,1,35.62,0,0
28,839.0,-58.0,80.0,32.49,29.98999023,15.83,,2,30.96,0,1
31,164.0,23.75,491.25,39.99,149.9899902,162.57,,1,51.43,0,0
32,262.0,-112.0,555.0,42.6575,129.9899902,181.97,,1,56.58,0,1
16,429.0,-55.75,868.75,49.99,149.9899902,400.73,,1,97.02,2,1
14,427.0,-489.5,1061.5,49.91,59.98999023,320.08,,2,76.42,2,1
